movie_title,cinema_name,date_time
Ghosts of Mars,CineStar Plaza,2024-09-24 17:16:35
Bottle Shock,Galaxy Cinema,2024-09-17 00:44:19
Dr. No,Silver Screen Cinema,2024-09-26 00:22:30
Lemmy,Starlight Theatre,2024-09-12 01:19:19
Gigli,Grand View Cinema,2024-09-21 21:42:46
Zookeeper,CineLux,2024-09-14 17:52:11
Remember Me,Starlight Theatre,2024-09-22 22:32:07
The Connection,Starlight Theatre,2024-09-07 14:05:50
Die Hard 2,Galaxy Cinema,2024-09-01 09:52:48
English Vinglish,CineStar Plaza,2024-09-16 03:51:49
Borrowed Time,Riviera Cinema,2024-09-01 18:58:15
Man on the Moon,CineLux,2024-09-23 21:09:12
Scooby-Doo 2: Monsters Unleashed,CineStar Plaza,2024-09-04 06:55:00
Jindabyne,Riviera Cinema,2024-09-08 10:49:19
Novocaine,Galaxy Cinema,2024-08-30 02:30:49
Wet Hot American Summer,Riviera Cinema,2024-09-08 21:05:57
Tokyo Godfathers,Riviera Cinema,2024-09-24 02:38:37
Friday,Regal Cinema,2024-09-14 21:11:06
Side Effects,Regal Cinema,2024-09-02 14:43:00
A Girl Walks Home Alone at Night,Riviera Cinema,2024-09-22 17:14:26
John Wick,Grand View Cinema,2024-09-18 07:49:59
Fantastic Mr. Fox,Grand View Cinema,2024-09-19 06:59:19
Revenge for Jolly!,CineStar Plaza,2024-09-02 06:45:51
These Amazing Shadows,Galaxy Cinema,2024-09-24 19:09:55
How to Train Your Dragon 2,Galaxy Cinema,2024-09-04 17:36:32
Oblivion,CineLux,2024-09-19 20:21:14
Ben-Hur,CineStar Plaza,2024-09-03 14:34:06
Dredd,Galaxy Cinema,2024-09-26 05:29:42
Jennifer's Body,Grand View Cinema,2024-09-16 20:35:03
How to Rob a Bank,Grand View Cinema,2024-09-16 02:18:39
It's Complicated,Galaxy Cinema,2024-09-16 19:53:09
X-Men,Starlight Theatre,2024-09-24 19:06:08
Masculin Féminin,Silver Screen Cinema,2024-09-09 23:12:48
Dedication,Riviera Cinema,2024-09-20 14:32:33
Bill Cunningham New York,CineLux,2024-09-08 17:10:12
Pina,Starlight Theatre,2024-09-09 15:57:30
Captain Phillips,Riviera Cinema,2024-08-30 14:55:58
Mary and Max,Galaxy Cinema,2024-09-25 00:52:52
Bad Biology,CineStar Plaza,2024-09-19 09:29:16
Boiling Point,Riviera Cinema,2024-09-15 20:23:34
Antiviral,Silver Screen Cinema,2024-09-15 04:41:20
The DUFF,Regal Cinema,2024-09-25 00:47:02
Bad Santa,Starlight Theatre,2024-09-04 07:37:40
Rocky Balboa,CineStar Plaza,2024-08-29 12:20:03
Batman: Gotham Knight,Galaxy Cinema,2024-09-04 10:27:02
Angry Video Game Nerd: The Movie,CineLux,2024-09-11 22:19:00
Upstream Color,Regal Cinema,2024-09-18 00:17:08
Afro Samurai: Resurrection,Galaxy Cinema,2024-09-18 12:04:14
Jamie Marks Is Dead,CineLux,2024-08-29 11:35:14
Dogma,Starlight Theatre,2024-09-05 01:17:46
Captain Phillips,CineLux,2024-09-05 16:01:07
Runner Runner,Riviera Cinema,2024-08-31 02:53:12
Notting Hill,Riviera Cinema,2024-09-25 07:16:44
The Butterfly Effect 2,Riviera Cinema,2024-09-06 17:20:05
Leaving Las Vegas,Silver Screen Cinema,2024-09-22 11:47:11
Alvin and the Chipmunks,Silver Screen Cinema,2024-09-03 14:13:04
Food, Inc.,Regal Cinema,2024-09-16 14:46:27
Jeepers Creepers 2,Grand View Cinema,2024-09-14 10:33:19
Thor: The Dark World,CineLux,2024-09-08 01:58:23
Kill for Me,Starlight Theatre,2024-09-07 14:08:43
How to Rob a Bank,Regal Cinema,2024-09-11 04:54:15
Amateur,Regal Cinema,2024-09-21 18:36:59
Lords of Dogtown,CineStar Plaza,2024-09-08 05:18:40
G.B.F.,Starlight Theatre,2024-09-07 07:13:20
Lupin the 3rd,Regal Cinema,2024-09-16 03:54:48
Bruiser,Riviera Cinema,2024-09-25 09:06:09
Love, Wedding, Marriage,Grand View Cinema,2024-09-23 17:03:45
Centurion,CineLux,2024-09-03 21:32:07
Terminator 3: Rise of the Machines,Regal Cinema,2024-09-12 16:15:52
Bowling for Columbine,Regal Cinema,2024-09-23 14:54:36
Cedar Rapids,Silver Screen Cinema,2024-09-23 21:44:23
Bridegroom,Regal Cinema,2024-09-08 07:27:33
Zack and Miri Make a Porno,CineLux,2024-09-04 06:11:01
Definitely, Maybe,Grand View Cinema,2024-09-20 17:35:26
My Son, My Son, What Have Ye Done,CineStar Plaza,2024-09-20 01:48:58
Star Trek,Riviera Cinema,2024-09-26 01:57:06
X-Men: First Class,Regal Cinema,2024-09-14 21:45:44
30 Minutes or Less,Riviera Cinema,2024-09-26 06:36:25
Gattaca,CineStar Plaza,2024-09-14 04:32:23
Grave Halloween,Riviera Cinema,2024-09-01 20:58:35
Legends of Oz: Dorothy's Return,Riviera Cinema,2024-09-18 19:23:15
Corpse Bride,Regal Cinema,2024-09-19 20:53:10
Calendar Girl,CineStar Plaza,2024-09-20 08:13:09
The Fountain,CineLux,2024-09-26 12:16:35
Piggy,Regal Cinema,2024-09-07 04:47:24
Galaxina,Silver Screen Cinema,2024-09-02 07:54:51
Graceland,CineStar Plaza,2024-09-12 15:26:47
Captain America: The Winter Soldier,CineStar Plaza,2024-09-04 12:42:42
Tron,CineStar Plaza,2024-09-13 23:01:19
Jim Jefferies: I Swear to God,Galaxy Cinema,2024-09-10 22:15:57
Ceremony,CineStar Plaza,2024-08-31 11:12:55
G.I. Joe: The Rise of Cobra,CineStar Plaza,2024-09-25 22:41:48
Babylon,CineLux,2024-09-13 13:04:25
Excess Baggage,Riviera Cinema,2024-09-14 04:33:53
Page One: Inside the New York Times,Starlight Theatre,2024-09-14 18:23:22
Management,Regal Cinema,2024-09-19 16:32:57
This Is the End,Riviera Cinema,2024-09-03 08:56:53
Identity Thief,Grand View Cinema,2024-09-25 14:26:53
Postal,Silver Screen Cinema,2024-09-03 00:18:48
Shooting Fish,CineStar Plaza,2024-09-01 06:11:50
Look Both Ways,CineStar Plaza,2024-09-18 08:29:39
Going Down in LA-LA Land,CineLux,2024-09-07 03:21:29
Death on the Nile,Regal Cinema,2024-08-30 23:32:15
John Wick,Regal Cinema,2024-08-31 01:24:06
Harold & Kumar Escape from Guantanamo Bay,Starlight Theatre,2024-09-03 08:31:15
Eraser,Galaxy Cinema,2024-09-22 07:53:33
I Hope They Serve Beer in Hell,CineStar Plaza,2024-08-29 06:50:01
Saved!,Galaxy Cinema,2024-09-22 02:30:33
Chance,Grand View Cinema,2024-09-05 17:50:31
Imaginary Heroes,Galaxy Cinema,2024-09-01 17:19:02
Canvas,Galaxy Cinema,2024-09-06 07:09:10
Starship Troopers: Invasion,Silver Screen Cinema,2024-09-08 15:59:51
Mississippi Burning,CineStar Plaza,2024-09-10 13:11:02
Breakfast on Pluto,Regal Cinema,2024-09-01 11:59:26
Meet Bill,CineLux,2024-09-01 21:17:04
In Your Eyes,CineStar Plaza,2024-09-01 03:53:26
Supergirl,Silver Screen Cinema,2024-09-04 16:24:51
New Kids Turbo,Silver Screen Cinema,2024-09-20 10:39:52
Never Let Me Go,Silver Screen Cinema,2024-09-22 22:17:03
House of 1000 Corpses,Galaxy Cinema,2024-09-15 07:41:29
If These Walls Could Talk,Galaxy Cinema,2024-09-09 01:48:47
Terminator 2: Judgment Day,Starlight Theatre,2024-09-04 06:50:34
In the Land of Women,Starlight Theatre,2024-09-05 22:49:20
Upstream Color,Grand View Cinema,2024-09-25 00:59:51
Expelled: No Intelligence Allowed,Regal Cinema,2024-09-03 17:47:13
Full Metal Jacket,Grand View Cinema,2024-09-20 11:14:03
Crossover,Riviera Cinema,2024-09-04 02:34:19
Gunless,Silver Screen Cinema,2024-09-14 16:17:37
Manborg,Silver Screen Cinema,2024-09-15 04:41:17
Blade,Starlight Theatre,2024-09-17 06:11:38
Tenacious D in The Pick of Destiny,Riviera Cinema,2024-09-09 12:55:36
Superman,Riviera Cinema,2024-09-19 00:24:02
Best Friends,Riviera Cinema,2024-09-02 09:01:54
The Boy Next Door,Starlight Theatre,2024-09-22 22:40:40
Shampoo,Galaxy Cinema,2024-09-23 00:50:54
Alvin and the Chipmunks,Galaxy Cinema,2024-09-08 15:11:06
Somewhere in Time,Galaxy Cinema,2024-09-06 10:02:27
I Spit on Your Grave 2,CineLux,2024-09-07 19:24:03
Haywire,Grand View Cinema,2024-08-31 13:30:10
Take Me Home Tonight,CineStar Plaza,2024-09-13 21:07:58
Twist,Galaxy Cinema,2024-09-06 00:19:28
Frank,Riviera Cinema,2024-09-17 08:11:59
American Idiots,Grand View Cinema,2024-09-13 20:43:38
Escape Plan,Galaxy Cinema,2024-09-01 04:01:12
Best in Show,Regal Cinema,2024-09-24 01:53:29
Brothers,Riviera Cinema,2024-09-12 07:06:13
RocknRolla,CineStar Plaza,2024-09-06 13:24:11
To Die For,Riviera Cinema,2024-09-15 07:19:06
Toy Story 2,Starlight Theatre,2024-09-04 09:56:32
American Splendor,Riviera Cinema,2024-09-07 12:37:50
Interstellar,CineStar Plaza,2024-09-25 13:55:16
YellowBrickRoad,CineStar Plaza,2024-09-25 05:32:35
Bronson,CineStar Plaza,2024-08-31 11:12:13
Diner,Riviera Cinema,2024-09-10 00:17:28
Cats & Dogs: The Revenge of Kitty Galore,Silver Screen Cinema,2024-08-30 09:31:12
The Boys,CineStar Plaza,2024-09-17 18:23:01
2046,CineLux,2024-08-31 01:14:58
Arthur Newman,Grand View Cinema,2024-09-18 21:40:31
Angel Heart,Grand View Cinema,2024-09-23 11:26:22
You've Been Trumped,Grand View Cinema,2024-09-25 16:58:36
Breakfast on Pluto,Regal Cinema,2024-09-05 07:53:42
More Than Honey,Grand View Cinema,2024-09-09 03:43:46
In the Land of Blood and Honey,Riviera Cinema,2024-09-01 11:04:03
Shutter Island,Grand View Cinema,2024-09-06 11:34:49
17 Again,Regal Cinema,2024-09-06 00:12:58
Elles,Regal Cinema,2024-09-16 06:13:19
The Time of Their Lives,CineLux,2024-09-02 04:24:16
Finding Amanda,Grand View Cinema,2024-09-21 10:24:33
Happy Feet,Regal Cinema,2024-09-04 04:48:48
Antiviral,Riviera Cinema,2024-09-23 14:22:24
Page One: Inside the New York Times,CineLux,2024-09-13 07:52:44
Elektra Luxx,CineStar Plaza,2024-09-13 14:17:44
Revenge for Jolly!,Starlight Theatre,2024-09-21 04:22:34
Sucker Punch,Galaxy Cinema,2024-08-29 01:58:42
Suspiria,Riviera Cinema,2024-09-16 18:49:07
Captain Phillips,Galaxy Cinema,2024-09-10 12:18:52
Phantasm IV: Oblivion,Galaxy Cinema,2024-09-26 16:16:28
Edge of Tomorrow,CineStar Plaza,2024-09-06 06:24:22
Inkheart,Riviera Cinema,2024-09-16 02:13:00
Speed Racer,CineLux,2024-09-01 01:21:11
No Direction Home: Bob Dylan,Grand View Cinema,2024-09-05 01:19:30
Homecoming,CineLux,2024-09-24 04:31:17
Meet the Fockers,Regal Cinema,2024-09-24 13:23:38
Click,Starlight Theatre,2024-09-09 05:35:32
A Girl Walks Home Alone at Night,Grand View Cinema,2024-09-16 00:32:32
Shampoo,Silver Screen Cinema,2024-09-13 13:26:17
That's My Boy,Silver Screen Cinema,2024-09-11 19:59:22
Wristcutters: A Love Story,CineStar Plaza,2024-09-06 22:36:48
Sisters,Starlight Theatre,2024-09-02 02:23:09
Alabama Moon,CineStar Plaza,2024-09-01 10:07:27
Fierce Creatures,Grand View Cinema,2024-09-04 10:13:12
The Fountain,Riviera Cinema,2024-09-22 14:44:54
Star Trek: The Motion Picture,Regal Cinema,2024-09-17 00:28:05
Maleficent,CineLux,2024-09-26 15:42:08
Deep Blue Sea,Riviera Cinema,2024-09-13 11:15:49
Cousins,CineStar Plaza,2024-09-02 08:14:55
Solitary Man,CineStar Plaza,2024-09-03 09:42:24
Knowing,Regal Cinema,2024-09-22 01:04:21
Cedar Rapids,CineStar Plaza,2024-09-21 05:32:13
Green Lantern: First Flight,Starlight Theatre,2024-09-18 03:03:00
Slumdog Millionaire,Riviera Cinema,2024-09-13 20:16:45
One Missed Call,Grand View Cinema,2024-09-18 06:42:26
Bronson,Galaxy Cinema,2024-09-05 09:30:59
Zombieland,Starlight Theatre,2024-09-23 18:51:36
Jonah Hex,Grand View Cinema,2024-09-13 01:33:15
Happy People: A Year in the Taiga,Starlight Theatre,2024-09-23 17:19:48
Burlesque,CineStar Plaza,2024-08-31 14:34:13
Kabluey,Starlight Theatre,2024-09-02 18:22:22
Whale Rider,Riviera Cinema,2024-09-03 05:59:57
Hatchet,Silver Screen Cinema,2024-09-07 11:03:10
360,Riviera Cinema,2024-09-12 01:16:43
Religulous,Galaxy Cinema,2024-08-29 19:29:01
2:22,Starlight Theatre,2024-09-12 22:47:47
Were the World Mine,CineLux,2024-09-19 17:00:34
Moneyball,Grand View Cinema,2024-09-09 14:38:48
The Island,Silver Screen Cinema,2024-09-10 14:47:01
Kingsman: The Secret Service,Regal Cinema,2024-09-09 18:22:30
Miami Connection,CineStar Plaza,2024-09-10 17:14:36
Cruel Intentions 3,CineStar Plaza,2024-09-03 02:44:07
Mr Hublot,Starlight Theatre,2024-08-30 06:18:59
Fall,Galaxy Cinema,2024-09-13 05:19:14
Jeepers Creepers,CineStar Plaza,2024-09-13 12:01:34
Children of the Night,Silver Screen Cinema,2024-09-17 03:20:49
Final Destination 5,CineStar Plaza,2024-09-13 10:20:16
Charlie and the Chocolate Factory,CineLux,2024-09-12 17:13:28
The Boys,CineStar Plaza,2024-09-22 16:18:50
Hackers,Riviera Cinema,2024-08-29 19:39:27
Space Chimps,Riviera Cinema,2024-08-31 10:03:38
Evan Almighty,CineLux,2024-09-09 09:36:07
Roseland,CineLux,2024-09-16 05:03:07
From Time to Time,Grand View Cinema,2024-09-11 18:19:08
Down Terrace,Starlight Theatre,2024-09-17 17:50:59
Set It Off,Starlight Theatre,2024-09-14 08:56:31
ChromeSkull: Laid to Rest 2,CineStar Plaza,2024-09-26 22:25:52
The Student,Silver Screen Cinema,2024-09-13 17:22:58
Cypher,Silver Screen Cinema,2024-09-06 13:28:07
Margin Call,CineStar Plaza,2024-09-21 05:30:56
Blaze,Galaxy Cinema,2024-09-14 09:31:48
Ocean's Twelve,Regal Cinema,2024-09-13 11:14:01
Hitchcock,Grand View Cinema,2024-09-18 04:34:53
Old Dogs,CineLux,2024-08-31 10:28:23
One from the Heart,Starlight Theatre,2024-09-06 07:52:00
Surf's Up,Silver Screen Cinema,2024-09-13 08:50:20
Catfish,Silver Screen Cinema,2024-09-09 00:21:46
New Town Killers,Starlight Theatre,2024-09-23 08:59:49
Astro Boy,Silver Screen Cinema,2024-09-12 12:52:54
100 Feet,Riviera Cinema,2024-09-12 23:51:45
Calendar Girl,CineLux,2024-09-23 19:10:35
Monsters, Inc.,Starlight Theatre,2024-09-09 22:24:50
Puss in Boots,Starlight Theatre,2024-09-10 09:19:06
I Know That Voice,Starlight Theatre,2024-09-26 03:19:01
Postal,Silver Screen Cinema,2024-09-26 11:43:18
End of the World,CineLux,2024-09-23 07:51:48
Trading Places,CineStar Plaza,2024-09-14 17:22:51
44 Inch Chest,Riviera Cinema,2024-09-13 03:39:11
Nobody,Riviera Cinema,2024-09-26 10:43:27
Pieces of April,CineLux,2024-09-05 14:35:15
Rocky,Riviera Cinema,2024-09-20 18:22:07
Young Adult,Regal Cinema,2024-09-25 12:00:35
Jaws,CineLux,2024-08-30 09:50:37
Across the Universe,Galaxy Cinema,2024-09-10 00:34:23
Jobs,Starlight Theatre,2024-09-12 16:39:50
Cosmopolis,Riviera Cinema,2024-09-18 12:40:00
Inside Job,Riviera Cinema,2024-09-21 00:58:05
Star Trek: Generations,Galaxy Cinema,2024-09-23 10:59:38
Grown Ups 2,Riviera Cinema,2024-09-20 00:44:36
Time Changer,Regal Cinema,2024-09-22 11:39:46
Rob the Mob,CineLux,2024-09-22 17:34:50
Evil Dead,Starlight Theatre,2024-09-14 23:12:42
Annabelle,Silver Screen Cinema,2024-08-29 20:53:49
Winnebago Man,CineLux,2024-09-08 05:55:14
Get Smart,Galaxy Cinema,2024-09-06 22:14:25
Escape from L.A.,Riviera Cinema,2024-09-01 22:47:47
Cop Land,CineLux,2024-09-07 21:47:48
Che: Part Two,CineLux,2024-09-04 15:49:39
Rango,Silver Screen Cinema,2024-09-19 08:29:11
All the Pretty Horses,Galaxy Cinema,2024-09-23 12:09:44
Ninja Assassin,Silver Screen Cinema,2024-09-19 12:46:05
Amityville: A New Generation,Starlight Theatre,2024-09-14 11:27:53
Silent Hill,CineLux,2024-09-11 15:02:11
Mama's Boy,Silver Screen Cinema,2024-09-05 20:31:04
Lady and the Tramp,Silver Screen Cinema,2024-08-29 20:11:45
Ready to Rumble,CineStar Plaza,2024-09-26 14:04:15
Annabelle,Silver Screen Cinema,2024-09-11 21:08:34
Exposed,Riviera Cinema,2024-08-31 07:27:29
Anonymous,Starlight Theatre,2024-09-07 06:26:33
Babylon A.D.,CineLux,2024-09-07 07:47:06
Peacock,Riviera Cinema,2024-08-29 11:41:22
Jack the Giant Slayer,Galaxy Cinema,2024-09-07 15:23:18
Ai Weiwei: Never Sorry,Regal Cinema,2024-09-24 09:33:43
What Doesn't Kill You,Regal Cinema,2024-09-01 22:56:03
Christmas in Conway,CineLux,2024-09-17 22:15:29
The Rise,Riviera Cinema,2024-09-12 06:05:20
Juno,Silver Screen Cinema,2024-09-13 19:09:02
Remember the Titans,Grand View Cinema,2024-09-26 04:31:07
Luxo Jr.,Riviera Cinema,2024-09-14 12:44:47
Pride & Prejudice,Galaxy Cinema,2024-09-21 03:35:47
Bring It On,CineStar Plaza,2024-09-14 19:46:38
Wrath of the Titans,Galaxy Cinema,2024-09-21 08:17:57
Superman/Batman: Apocalypse,CineStar Plaza,2024-09-20 18:36:20
Annabelle,Grand View Cinema,2024-09-19 02:44:59
K-PAX,Galaxy Cinema,2024-09-05 06:34:37
Batman: Gotham Knight,Galaxy Cinema,2024-09-23 03:35:56
Crazy, Stupid, Love.,Silver Screen Cinema,2024-09-16 02:18:37
Kinky Boots,CineLux,2024-08-29 07:15:08
Tsotsi,Galaxy Cinema,2024-09-19 01:11:27
Planet Terror,Galaxy Cinema,2024-09-26 11:09:47
Creation,Galaxy Cinema,2024-09-12 10:21:00
One Hour Photo,CineStar Plaza,2024-09-24 13:19:05
All the Pretty Horses,CineLux,2024-09-13 19:24:27
Dinner for Schmucks,Silver Screen Cinema,2024-08-29 04:22:09
'Twas the Night Before Christmas,Starlight Theatre,2024-09-16 00:52:07
Cavemen,CineLux,2024-09-10 12:39:06
Robin Hood: Prince of Thieves,Regal Cinema,2024-09-05 13:54:34
Divergent,Starlight Theatre,2024-09-03 14:33:40
The Hunger Games: Mockingjay - Part 1,Grand View Cinema,2024-09-16 10:01:06
Thor: The Dark World,Riviera Cinema,2024-09-22 09:43:30
In Bruges,Silver Screen Cinema,2024-09-07 23:05:11
A Merry Friggin' Christmas,Starlight Theatre,2024-09-24 06:29:08
Facing the Giants,Regal Cinema,2024-09-14 00:04:04
Dolphin Tale 2,Riviera Cinema,2024-09-22 20:43:03
Fur: An Imaginary Portrait of Diane Arbus,CineStar Plaza,2024-09-13 15:30:08
It's Complicated,Starlight Theatre,2024-09-23 16:20:27
Gigantic,Grand View Cinema,2024-08-29 05:31:24
I Spit on Your Grave,Silver Screen Cinema,2024-09-08 05:49:14
You Only Live Twice,Silver Screen Cinema,2024-09-11 10:59:46
Nightmare,Regal Cinema,2024-09-08 15:00:01
Breakfast on Pluto,Starlight Theatre,2024-09-13 17:29:57
Superman III,Riviera Cinema,2024-08-30 04:16:29
White Fang,Galaxy Cinema,2024-09-24 03:45:02
Felon,CineLux,2024-09-06 21:23:56
Mr. Magorium's Wonder Emporium,CineLux,2024-09-13 03:34:06
Twist,Grand View Cinema,2024-09-19 23:55:10
More Than Honey,Regal Cinema,2024-09-08 17:51:37
Inception,Regal Cinema,2024-09-24 16:25:37
Just Go with It,Starlight Theatre,2024-09-23 20:14:37
Spider-Man 2,Riviera Cinema,2024-09-07 19:27:09
Heidi Fleiss: Hollywood Madam,Starlight Theatre,2024-09-19 11:14:32
Planes: Fire & Rescue,CineLux,2024-09-12 01:04:13
300: Rise of an Empire,Starlight Theatre,2024-09-04 00:47:49
Speed,CineLux,2024-09-08 18:04:18
Secretariat,CineStar Plaza,2024-09-11 09:28:02
Restless,Silver Screen Cinema,2024-09-04 11:19:26
Facing the Giants,Grand View Cinema,2024-09-08 14:07:52
16 Blocks,CineLux,2024-09-15 21:34:14
(500) Days of Summer,Riviera Cinema,2024-09-06 23:42:00
Atrocious,Silver Screen Cinema,2024-09-14 10:27:42
Mortal Kombat,CineStar Plaza,2024-09-11 01:23:43
Aliens in the Attic,Riviera Cinema,2024-09-25 13:47:29
Narco Cultura,CineLux,2024-09-22 08:36:07
Sweetwater,Silver Screen Cinema,2024-09-11 23:57:57
Animal Kingdom,Starlight Theatre,2024-09-03 21:08:20
Life of Pi,Regal Cinema,2024-09-03 14:35:47
Stuart Little 2,Silver Screen Cinema,2024-09-21 01:28:31
Masterminds,Silver Screen Cinema,2024-09-03 06:57:18
V/H/S,Regal Cinema,2024-09-13 13:05:43
Giallo,Grand View Cinema,2024-09-17 13:24:26
Another Cinderella Story,Silver Screen Cinema,2024-09-20 06:48:10
King Cobra,Galaxy Cinema,2024-09-16 20:19:26
Red White & Blue,CineStar Plaza,2024-09-06 22:55:20
Green Lantern,Galaxy Cinema,2024-09-22 21:48:52
Dog Pound,Starlight Theatre,2024-09-26 17:27:25
Funny People,Grand View Cinema,2024-09-12 22:28:54
Sleepaway Camp,Grand View Cinema,2024-08-31 10:27:32
Stonehearst Asylum,Starlight Theatre,2024-09-17 16:22:44
Batman Begins,Grand View Cinema,2024-08-29 02:24:05
XXY,Galaxy Cinema,2024-09-25 22:28:09
I Know That Voice,Starlight Theatre,2024-09-18 17:51:30
Life After Beth,Silver Screen Cinema,2024-09-02 12:55:38
Toy Story,Starlight Theatre,2024-09-10 14:32:19
Elvira, Mistress of the Dark,Grand View Cinema,2024-09-24 04:50:49
Riddick,CineStar Plaza,2024-09-20 01:45:20
Wild Target,Grand View Cinema,2024-09-04 19:47:56
That's My Boy,Silver Screen Cinema,2024-09-16 04:14:11
Solitary Man,Silver Screen Cinema,2024-09-17 23:55:19
Dirty Girl,CineStar Plaza,2024-09-23 05:33:17
Police Academy,Riviera Cinema,2024-09-10 15:09:33
Miss Representation,Galaxy Cinema,2024-08-29 00:41:51
Resurrection,Galaxy Cinema,2024-09-01 21:01:41
Cocktail,Silver Screen Cinema,2024-09-12 15:49:27
Barefoot,CineLux,2024-09-20 02:27:17
Presto,Grand View Cinema,2024-09-18 02:15:40
Cowboys & Aliens,Grand View Cinema,2024-09-21 11:40:38
Trouble with the Curve,Riviera Cinema,2024-09-14 17:25:30
Night at the Museum: Battle of the Smithsonian,Regal Cinema,2024-09-19 09:16:56
Kevin Hart: Let Me Explain,Grand View Cinema,2024-09-13 20:41:24
Tracks,Regal Cinema,2024-09-17 16:15:33
American Grindhouse,Regal Cinema,2024-09-16 01:02:46
Watchmen,Regal Cinema,2024-09-22 19:07:01
Parasite,CineLux,2024-09-25 12:50:11
Hillsborough,Grand View Cinema,2024-08-31 22:57:59
Good Ol' Freda,Grand View Cinema,2024-09-11 00:07:54
Strange Magic,Galaxy Cinema,2024-09-04 02:37:12
Harold & Kumar Escape from Guantanamo Bay,CineStar Plaza,2024-09-21 17:56:35
About a Boy,Grand View Cinema,2024-09-01 15:35:01
Good Ol' Freda,CineLux,2024-08-29 10:29:15
Perfect Blue,Regal Cinema,2024-09-16 14:03:38
Prince of Darkness,Galaxy Cinema,2024-09-11 17:05:42
Fun and Fancy Free,CineLux,2024-09-21 06:39:55
Shall We Dance?,CineStar Plaza,2024-09-03 22:29:19
The Amazing Spider-Man 2,Starlight Theatre,2024-09-16 19:06:28
The Captains,Grand View Cinema,2024-09-06 10:48:19
Tony,Starlight Theatre,2024-09-01 07:17:34
Renegades,Regal Cinema,2024-09-14 07:37:54
My Week with Marilyn,CineLux,2024-09-21 17:24:27
Company,Riviera Cinema,2024-09-04 07:46:36
Rabbit Hole,Grand View Cinema,2024-09-03 16:43:59
Champion,Starlight Theatre,2024-09-07 22:16:36
Your Sister's Sister,CineLux,2024-09-11 00:18:46
Picnic at Hanging Rock,Riviera Cinema,2024-09-20 19:44:09
Four Rooms,CineStar Plaza,2024-09-21 02:26:48
Gentlemen Broncos,Riviera Cinema,2024-09-17 04:43:04
In the Name of the King: A Dungeon Siege Tale,Riviera Cinema,2024-09-25 19:37:19
Link,Silver Screen Cinema,2024-08-29 22:48:11
Knocked Up,CineLux,2024-09-13 23:51:21
Grave Halloween,Starlight Theatre,2024-09-21 20:55:25
Monsters, Inc.,Galaxy Cinema,2024-09-21 15:11:44
Austin Powers in Goldmember,CineLux,2024-09-19 17:40:13
Trances,Regal Cinema,2024-09-18 12:23:39
Crossover,Silver Screen Cinema,2024-09-12 06:39:13
The First Movie,Riviera Cinema,2024-09-24 20:05:19
My Way,Grand View Cinema,2024-09-07 07:17:41
Electrick Children,CineLux,2024-09-11 19:37:12
Bachelor Night,Riviera Cinema,2024-09-10 17:41:51
Little Monsters,Grand View Cinema,2024-09-17 13:10:58
